Marketing_Spend,Employees,Time,Sales
7673,29,197,50845.88185152527
39890,10,48,65852.66223758689
82513,64,340,160641.5680603697
28466,71,78,112058.42192597307
97545,26,133,112991.61824738832
55406,45,13,98796.92657791801
8688,57,240,100318.0581011713
74284,64,347,155682.5528076863
18665,43,16,63115.31687970843
25641,59,324,111011.32186762492
37500,34,237,77120.71075786842
40797,75,76,125634.98533519788
89766,93,147,187641.30900312657
50950,6,81,53674.25651461456
30046,12,298,52689.59265991814
14638,67,199,108351.80969540392
91363,63,238,164530.2125249356
26173,32,181,63597.6115281398
18222,78,1,107777.78025362968
55064,42,142,87370.7594738113
42010,22,131,80527.7124387528
23095,66,352,110189.34373570072
6439,81,9,119935.52632459703
90550,89,267,194516.89340051124
10375,27,158,69979.36075124587
94023,69,119,178523.7073213773
96238,44,261,165160.64087582115
25600,64,30,108907.83891888453
7466,89,243,126280.986705705
50097,9,218,71889.9654701018
58276,22,324,92484.97003341331
55117,42,91,106711.07302453084
51971,33,173,81126.12802515054
11928,30,358,83836.72304560758
93016,64,246,162163.01805615498
60309,40,135,103280.04280907028
79647,86,144,170234.75121267146
45888,33,328,94464.36523836115
48832,35,89,84078.10541407997
14404,67,169,96935.5124315619
38639,17,179,56840.06379117226
83118,98,55,175408.5540457109
65598,75,192,145286.10058902696
71399,44,179,110074.24779528004
32684,74,21,132650.40689712446
73591,6,107,77912.65071729347
82722,12,80,90124.90455782133
7682,78,233,131345.716424126
43046,47,139,112042.59612781017
26832,53,200,105782.11108519921
21997,26,99,43232.81417920775
39640,78,134,152768.76709403648
81882,39,229,123081.93059848972
45491,23,203,87137.39754779528
68043,8,156,82581.74605478524
77725,23,170,100478.54435171328
50520,24,267,93234.70084022648
67919,8,198,66633.22726842518
69442,53,184,139050.4303346815
26770,30,206,62843.28158991463
52498,7,333,76334.18531627231
66477,56,99,134955.66644250025
5244,98,256,133514.60949665707
37788,40,49,91741.79005699443
84453,45,161,119958.44065485141
62737,74,139,138807.32011565747
51489,55,321,114609.38974048142
76303,95,174,178879.05240999607
33390,20,282,66282.38621339221
15247,51,156,96753.81697530882
74051,84,361,183913.2848683387
64719,50,160,121721.91280533641
39678,59,202,116559.08023635711
92802,92,12,180889.23327785244
81286,43,245,133301.8306735137
34583,10,252,56416.20337098202
13076,88,86,122413.29419320993
23006,65,144,121403.59800397157
20051,13,255,56551.600430323
9314,89,71,131437.174886122
33670,15,180,63333.832964165456
72551,98,100,178446.81365603593
15236,69,201,112929.28359245913
40568,95,236,158729.34604734482
65314,63,350,142529.69978019738
96903,74,156,170716.46807570817
21352,11,190,28785.214506818036
50650,65,157,108127.43628765614
15346,61,255,124551.18755027434
30156,90,211,163799.0679817616
60904,38,361,123617.68021852704
19035,88,312,127281.63095171435
21108,49,25,69281.13740255163
7853,49,349,87647.0443841611
89156,19,202,102172.71270751166
9176,13,41,17694.418458432046
30920,86,133,140074.14549670994
59850,50,247,124756.38318463406
11829,50,117,69646.92335594328
95666,40,240,145922.8133172542
78927,50,119,127775.74111797614
89860,46,124,128354.7195082576
45667,34,361,94235.32525530634
70842,15,133,68152.95958775995
40843,37,68,90832.68340186404
55808,44,126,110626.68233351705
35543,74,324,121803.85908585973
77780,47,217,133864.42182144974
11611,43,32,57876.972945368994
93242,90,270,182372.57046833332
89612,43,346,138125.52776211218
51902,57,191,131125.70346976648
38043,87,124,121098.95171396583
10271,90,286,127041.4314756752
77867,35,205,142626.80031653223
82089,67,245,148749.2959150283
63745,29,171,107831.7260996729
67077,45,181,104669.69350088979
64119,54,309,134845.62496513134
16573,63,285,102223.31605832156
26409,53,156,97100.76887098458
90970,34,78,108524.91363147208
29464,49,202,86955.3090763977
47840,72,177,142656.05310195047
53785,57,254,135205.65760797384
25662,30,123,60093.03135678203
23228,75,90,118601.65031625876
65721,44,244,135708.07170954032
54223,16,127,76276.90692837613
12386,5,283,43113.042381720144
11862,74,156,97848.8607231827
45108,5,110,32458.32078565151
96788,12,300,94566.78061919703
80023,37,55,105321.36583273587
85140,72,88,165034.09449415217
87963,54,105,138094.92750296835
32201,10,129,54027.40845833621
73578,64,10,140430.03667492123
54966,67,43,127623.73452639331
59774,56,69,125952.89560592771
15386,7,323,30603.65061547093
82228,83,285,170317.26447533828
20225,74,2,113664.15517957047
21693,10,338,53957.912832008486
77197,41,14,116665.47851154229
48021,55,62,112982.99132951029
23261,31,55,57666.28361833202
32378,50,29,106045.37323648566
91755,73,261,162181.3345478883
16937,21,238,43745.847135554046
71330,91,197,173753.80557254216
52366,21,39,68999.87128008547
77322,27,151,83677.33604440444
45160,43,223,87930.94548293947
50313,37,252,104596.14663458169
32032,70,272,141716.1446562225
96963,14,219,104159.47374791857
22358,87,244,129173.65084996306
66710,44,140,120680.9539762438
91157,77,13,167691.78891210354
53821,19,122,66888.76901929599
33365,47,126,103961.92957544973
18189,92,110,131675.73308287695
81749,16,152,103711.45377035906
12248,26,220,76764.39634217188
9369,22,293,58026.287732285076
68763,70,347,140856.78857534708
13050,66,164,98503.19602087261
33605,65,73,103537.38169692841
54616,64,15,123278.43033794982
59479,83,315,167937.18736814402
85934,43,238,133992.63229638242
45883,77,261,150550.00705610347
38055,26,15,70087.21951297356
73731,85,100,169609.4398817296
95987,18,214,93226.01972083889
12450,99,133,153481.18740942882
7925,11,342,30046.086287980368
85051,39,145,127069.0015743612
55272,38,85,104378.81493079384
10310,71,110,95078.18618316158
36817,67,215,114733.08728819832
97944,6,192,84862.42118385661
49528,95,156,164203.22527870038
60779,49,220,111458.10275180094
89816,67,81,142182.89618851565
87641,6,339,86541.80766176074
89083,58,13,166806.98469388977
81310,55,45,150618.23698481382
20457,45,290,84888.16442939731
47311,9,239,72815.99525032008
8980,89,182,115927.09494309351
25886,75,33,134543.8835254046
82112,29,111,95151.04492855759
55877,5,43,63868.60147199881
41181,13,94,51352.04395440127
38262,70,347,117212.6041401545
5947,71,315,92517.93678212044
5022,8,128,21221.232020690662
6128,25,118,40841.095135086216
84522,65,255,164871.28859505057
37322,30,160,73537.82021850259
53929,48,46,115732.04617030025
86696,41,255,139364.81051776782
14808,82,122,115405.81765443426
57882,14,199,92584.5370848567
26725,94,362,145940.17539275915
77534,78,202,167954.71001032257
44950,86,1,141015.71720375438
93954,95,80,182566.90177458533
88576,85,105,170195.38488683448
25557,78,156,117715.85394670472
26825,79,189,122447.24208252382
13998,51,340,107678.51772551448
41080,92,79,152908.7879786878
62797,87,127,188486.25521033682
20802,84,94,124514.95912916116
16167,27,268,48414.5164336338
47407,80,127,130416.31666155929
18338,58,130,94455.24041419051
81289,63,202,160839.68386972128
76520,23,91,104840.41223390121
23895,29,21,51406.879374442105
52910,71,55,124685.17778916904
70898,17,37,80071.76579104888
8454,25,86,57730.55280638559
91540,26,295,117740.64983490869
65797,51,169,128438.40706868122
88137,67,278,157143.17021403517
55637,33,49,82078.32055862906
10349,53,145,90216.18632696122
44963,29,101,63407.96764383542
80583,27,294,122123.45152497414
12750,80,297,135948.52714733762
99929,53,125,143566.43687923584
27463,27,106,51007.88648719552
79935,9,241,89006.50428385304
63792,33,323,97375.60113482793
18686,9,116,45620.788505103825
68528,43,73,108847.6715111497
27787,39,321,89077.60605822336
19776,85,14,120062.04458522418
62427,34,114,101568.17277356813
66086,60,252,130526.57946282654
68308,6,230,80204.6643432976
20797,19,66,49276.08365711495
10302,55,166,74189.80408585366
68172,27,43,81668.167233777
43059,30,247,73575.34727156638
5908,15,254,41750.44072214602
65252,28,220,117598.73684365796
85659,13,345,88555.81183232422
17877,82,125,115824.31760216154
19239,92,22,145720.8609318358
91971,75,75,175951.06693242805
32313,14,64,61573.11283987032
47103,95,104,153358.36279110314
53408,76,45,149121.46272248495
88251,82,202,199921.25647358
93771,75,274,184914.328997838
96665,86,69,195232.06035420732
15534,61,11,72337.05400393202
48060,94,283,185683.92151119723
22189,19,269,62526.54714299503
91067,37,111,126768.61035983801
15967,15,322,53059.87895311729
86991,23,7,96220.48285067284
70563,46,96,115739.71220924088
13660,86,15,130220.46462763326
95875,90,343,215125.44605027683
44823,62,88,90763.97463167981
60842,22,302,82988.36286789096
14616,22,112,53259.72049440964
80976,26,308,115376.18732543141
53738,93,24,150602.33728134024
18107,56,54,98149.28584446387
66404,48,181,104605.80178392013
99182,35,56,111876.23481461321
96787,13,278,103577.77255804298
20954,54,234,93786.75931672925
21943,65,248,113204.94968265454
45725,23,198,80187.26879998778
50434,56,260,118168.50542715767
90751,59,162,162202.7561527984
15110,29,179,53676.98821954992
92091,83,231,190322.19280722647
21462,73,283,110492.88506238788
84232,79,239,162739.38912662788
59081,17,182,75884.35993713184
57799,38,96,82045.27121738894
71567,76,57,149119.9177481231
94301,29,59,122061.16690364407
56224,95,297,166553.92230224135
61063,79,161,154227.6221242445
60240,68,173,149717.33400182409
86352,86,355,190932.78157894476
22868,14,69,49384.74348780671
80973,21,174,104660.0084760166
85989,9,357,90106.29757281499
27222,91,288,144553.809899278
84794,71,52,145864.55355141737
68924,14,206,90531.7777865577
83513,31,33,81328.42260004941
59649,60,163,122793.24834496777
88749,11,234,97697.92853104838
15223,33,233,62160.662155929924
53166,53,111,130817.83082503594
44369,43,314,110593.07142586926
91379,74,214,164785.46947481035
74392,13,70,93649.4616399924
64526,76,118,149275.63006171558
17661,65,98,107142.78593266351
20591,82,56,116217.15305188882
76718,58,260,150121.1253832719
60235,13,322,90751.72316129008
12970,64,350,118030.47238070994
52922,56,147,104529.40130582705
35755,79,63,127159.88284873293
24416,15,188,51750.85261554368
18672,39,329,69899.15096342977
88468,79,133,168705.81593916548
51996,40,2,79006.34189057037
79095,59,334,165321.35388985078
5064,7,159,22046.872122793266
73835,87,342,179732.8087024651
75385,76,40,150285.40845125355
10639,57,127,78170.63056013729
16055,32,187,74631.10183484576
64220,57,223,120066.66808672834
92594,58,339,167092.80477108454
34427,57,296,89615.66809757054
87516,69,255,148288.36408967187
69666,57,171,135537.40071200652
69274,44,12,106271.56983188257
15866,98,346,167649.17041112916
8889,45,260,94467.09525790086
53226,42,115,104584.70567429124
36335,79,315,132002.55769395796
55547,33,49,93153.98810625088
31162,35,261,84437.60835570641
94449,65,350,170405.26005924714
29687,78,359,115287.93017199417
15995,44,133,98241.61250911979
61488,97,261,180287.5796592459
7631,6,200,30362.12992246673
39954,52,246,99278.80082348276
10967,5,55,13447.33702324009
93294,63,193,160299.278686746
92278,36,194,117791.11897632311
69471,92,7,162449.77379724846
42116,6,15,44426.338781451064
97116,63,78,153276.58897669305
39227,7,157,55908.33478884526
6942,77,114,112516.69323214248
52664,53,2,104945.72031692049
33069,92,186,134911.07713434266
92342,80,327,200200.80245866266
19407,38,266,75837.79676145306
64201,66,311,117835.98018893643
85093,38,90,109804.63749801573
59348,27,13,81837.33238452609
86981,23,165,113378.24003778418
22878,56,136,97756.72585491554
88100,64,252,146721.15414808562
83629,32,40,121227.08834875116
60420,94,349,160010.66352200898
96987,53,91,147367.78793918484
48168,49,137,98134.051370371
59862,80,125,168393.1373784258
94622,99,203,217646.0518747167
87025,64,217,166564.35971546613
33004,79,87,126802.23797475797
25471,60,333,113360.51310324104
96820,8,233,93229.69497310574
65167,22,184,84948.19035309948
88828,33,174,111622.00780487528
70308,43,73,129999.40448814537
88969,59,342,162907.63431447026
19568,62,117,89973.28724097373
14466,51,119,88182.45010433262
96057,35,315,129994.44815346427
62324,32,317,106084.41044414524
20467,31,265,62753.46021631484
80955,34,234,127226.36163852862
57948,53,319,126176.85531449826
21676,46,14,86419.44276978291
99791,79,332,184384.72529556285
36514,82,232,127931.5830058214
27650,72,273,115913.14172638203
93290,5,17,86680.02694461713
82701,48,307,125353.54495263663
15683,41,242,73233.09277087386
64819,37,333,109127.13945575162
85978,25,113,108515.14456161726
9860,92,36,114947.42330565717
8729,44,318,80050.10150739638
36351,65,18,113725.27522597206
67744,17,222,77840.98212471454
29346,42,55,91355.82809809496
79155,33,362,120105.65994004747
81700,57,124,135341.68684943387
11955,68,321,113771.54184369913
70642,40,270,123742.71444394738
75290,9,266,86131.25648806222
49293,24,261,91815.54186053699
66336,97,233,183126.5865532766
26662,15,349,69411.6252810811
11408,76,243,103705.3674478953
45403,32,351,92023.87062017852
6225,53,165,75736.57929429084
17196,45,161,79391.88781537938
74786,22,222,113062.72272127419
20372,34,103,59289.5865658183
22279,18,97,49980.72305506276
59240,60,10,109901.35178683895
97404,77,186,194906.55754457274
43187,78,191,138881.38679253508
53481,93,163,160778.9367586027
33475,56,49,111575.73671529317
49552,95,156,161960.6666181568
72969,70,55,154356.4266927333
81534,71,137,160224.86239965426
11858,33,173,64950.50736005491
79486,31,122,132162.6773927785
79474,72,149,158859.4548617024
30168,39,332,93373.16211169036
37099,95,7,130592.0015968791
76180,87,278,161035.0182029951
66455,14,96,74344.94714240631
59240,30,67,79831.190441933
79796,75,76,149850.64927862948
59592,95,186,163792.11061869096
52458,98,342,193969.2863839182
63046,80,170,160172.43182459185
21488,65,230,119339.10402297774
63841,73,309,172896.87961744465
5395,60,28,75640.99362447418
57669,81,58,162956.16444863283
15845,68,261,93651.30655875006
41059,45,94,106481.41881613876
23394,8,183,35617.40039201492
98993,70,316,175114.62973773252
50906,41,45,107390.66661839143
64332,38,361,116873.42440622329
42305,54,137,112097.91842496755
47628,74,263,132232.72924142855
26352,94,135,146191.5700329353
91682,79,218,176986.45491702537
87971,46,353,137332.91082054292
56993,5,50,58261.437354079964
44386,38,223,86896.81486399252
61624,89,108,171865.91658559078
62065,14,14,74811.1660072466
90504,9,239,91548.58328799215
13539,94,355,133621.4170328083
6263,48,222,74292.63279285055
18305,23,291,52426.482456933336
58817,25,191,100372.0014274077
29398,38,19,72944.04220393028
80801,33,329,126501.54812046977
54107,83,315,159343.50192586984
37152,44,338,94690.1510241997
98260,84,320,204606.69695505546
35624,22,193,49856.01915693483
61132,53,17,120975.15279122736
57979,65,214,137905.43433555478
63013,69,268,151564.8559474326
99925,79,311,184695.04053086965
68797,40,231,92319.87546334146
56798,96,132,168867.03755792402
21650,74,87,116277.3616119735
31014,11,4,52503.11469409896
81421,65,277,155627.1702082198
12434,68,27,88277.21252369905
35028,92,11,150751.6209799519
71558,78,190,153051.51962145988
29331,34,320,82373.04792426518
72573,21,88,81820.40460951636
79292,48,155,132291.70842594944
51326,76,123,145665.05443160122
87979,80,36,165970.72158132982
9123,30,91,67882.11665276733
21603,21,247,68540.21093532768
70941,39,62,112148.2050501636
47597,50,226,103028.06134612444
68238,9,322,88199.78836556581
89238,49,297,145184.3303781142
47719,79,218,138746.65695407678
96786,20,79,118380.89961423239
46751,62,253,125128.21176786446
91978,46,24,133909.0395184052
22693,98,199,154713.4426134638
94541,64,337,162058.84078971855
42697,60,68,108640.23576132643
99524,10,296,123134.93192511072
34992,24,94,70460.60416539814
68825,88,192,169666.72092607166
14522,28,180,41598.92392335811
50406,95,171,149719.18927110397
17121,71,361,123124.56688519692
19219,92,190,135816.92930745432
6617,56,48,83052.38942564782
48016,14,302,70920.87710478599
55672,29,53,91352.61054993373
29276,96,120,152496.54673571204
77240,86,320,197838.5807719829
60735,49,276,122773.08193890174
22959,82,126,121322.30404236296
33522,5,123,38903.63318260829
61087,88,54,157447.78000062704
14953,29,218,52482.04047453444
31567,80,339,137550.45559461656
65523,77,136,155237.04908296952
67708,13,20,70589.16825746602
27560,46,314,95119.35876271348
63390,67,65,111682.36477522274
73149,29,136,102062.09413531797
